di_id,year,value
AF,1960,14350000
ANHH,1960,1e+05
AR,1960,45040000
BF,1960,10000
BH,1960,240000
BI,1960,7510000
BJ,1960,10000
BO,1960,40000
BR,1960,39060000
BW,1960,2990000
BZ,1960,1870000
CD,1960,71450000
CF,1960,20000
CG,1960,20000
CL,1960,1720000
CM,1960,40000
CO,1960,13010000
CR,1960,4e+06
CU,1960,10000
CY,1960,23700000
DZ,1960,334700000
EC,1960,10000
EG,1960,119660000
ET,1960,6430000
GH,1960,350000
GI,1960,510000
GM,1960,630000
GN,1960,10000
GY,1960,3200000
HK,1960,10000
HN,1960,5010000
HT,1960,1e+07
ID,1960,69020000
IL,1960,10000
IN,1960,1030000
IQ,1960,1010000
IR,1960,30000
KE,1960,490000
KH,1960,25630000
KR,1960,520000
LA,1960,33110000
LB,1960,9020000
LK,1960,580000
LR,1960,90000
LY,1960,42140000
MA,1960,60040000
MG,1960,2620000
MM,1960,50000
MO,1960,1070000
MT,1960,12880000
MX,1960,3020000
MY,1960,13320000
NG,1960,14220000
NI,1960,10000
NP,1960,8e+06
OM,1960,250000
PA,1960,1.3e+07
PE,1960,20000
PK,1960,20000
PY,1960,6e+06
RW,1960,7510000
SD,1960,16830000
SH,1960,460000
SL,1960,1730000
SO,1960,10760000
SV,1960,1e+06
SY,1960,480000
TD,1960,20000
TG,1960,20000
TN,1960,51200000
TR,1960,109290000
TW,1960,110070000
TZ,1960,3e+05
UG,1960,3330000
UY,1960,2e+07
VE,1960,3e+06
YE,1960,12880000
europe,1960,125370000
middle-east,1960,5e+06
north-of-sahara,1960,29210000
south-america,1960,2020000
south-central-asia,1960,-20000
south-of-sahara,1960,1600000
west-indies,1960,14280000
AE,1961,540000
AF,1961,38590000
ANHH,1961,530000
AO,1961,1870000
AR,1961,101690000
BF,1961,1170000
BH,1961,940000
BI,1961,7170000
BJ,1961,1310000
BO,1961,23340000
BR,1961,319670000
BW,1961,5440000
BZ,1961,2840000
CD,1961,60550000
CF,1961,310000
CG,1961,110000
CI,1961,2110000
CL,1961,141780000
CM,1961,6760000
CO,1961,73010000
CR,1961,8e+06
CV,1961,220000
CY,1961,20240000
DZ,1961,453700000
EC,1961,1.4e+07
EG,1961,123610000
ET,1961,21160000
GA,1961,470000
GH,1961,2610000
GI,1961,910000
GM,1961,1430000
GN,1961,2270000
GT,1961,1.5e+07
GW,1961,10000
GY,1961,9470000
HK,1961,10000
HN,1961,8e+06
HT,1961,1.4e+07
ID,1961,89500000
IL,1961,122880000
IN,1961,648380000
IQ,1961,20000
IR,1961,138820000
JO,1961,71620000
KE,1961,63390000
KH,1961,24520000
KI,1961,260000
KR,1961,520000
LA,1961,51140000
LB,1961,8020000
LK,1961,11990000
LR,1961,28520000
LS,1961,4100000
LY,1961,36520000
MA,1961,110570000
MG,1961,1260000
ML,1961,3e+05
MM,1961,19710000
MO,1961,1e+05
MR,1961,950000
MT,1961,9770000
MU,1961,5460000
MW,1961,8370000
MX,1961,116070000
MY,1961,18280000
NE,1961,1130000
NG,1961,33460000
NI,1961,9e+06
NP,1961,1e+07
OM,1961,360000
PA,1961,1e+07
PE,1961,11430000
PH,1961,530000
PY,1961,1e+07
RW,1961,7170000
SA,1961,7e+06
SC,1961,990000
SD,1961,18190000
SG,1961,70000
SH,1961,380000
SL,1961,14890000
SN,1961,110000
SO,1961,22390000
SR,1961,10300000
SV,1961,8010000
SY,1961,11240000
SZ,1961,11480000
TD,1961,3140000
TG,1961,1530000
TH,1961,28590000
TN,1961,92170000
TR,1961,198500000
TW,1961,120020000
TZ,1961,40280000
UG,1961,21140000
UY,1961,3100000
VE,1961,2.9e+07
VN,1961,240000
YE,1961,15010000
ZM,1961,1260000
ZW,1961,10000
africa,1961,2e+06
east-asia,1961,6140000
europe,1961,204760000
middle-east,1961,4e+06
north-central-america,1961,30000
north-of-sahara,1961,7e+05
south-america,1961,130000
south-of-sahara,1961,364530000
west-indies,1961,17540000
AE,1962,430000
AO,1962,18390000
AR,1962,18910000
BI,1962,10810000
BJ,1962,3360000
BO,1962,32500000
BR,1962,9180000
BW,1962,5320000
BZ,1962,60000
CD,1962,115220000
CF,1962,870000
CG,1962,2840000
CI,1962,8240000
CL,1962,107580000
CM,1962,8270000
CO,1962,4130000
CV,1962,2120000
CY,1962,15950000
DO,1962,2.2e+07
DZ,1962,403410000
EC,1962,14080000
EG,1962,188760000
ET,1962,23610000
GA,1962,2170000
GH,1962,4710000
GI,1962,430000
GN,1962,9850000
GT,1962,9e+06
GW,1962,1280000
GY,1962,1e+06
HK,1962,2370000
ID,1962,27160000
IL,1962,126860000
IN,1962,691250000
IQ,1962,1150000
IR,1962,65280000
JM,1962,12790000
JO,1962,60930000
KE,1962,44020000
KR,1962,235140000
LB,1962,150000
LK,1962,9950000
LR,1962,36680000
LS,1962,5750000
LY,1962,31330000
MA,1962,79100000
ML,1962,8030000
MM,1962,28080000
MR,1962,2010000
MT,1962,8760000
MU,1962,4240000
MV,1962,450000
MW,1962,11740000
MX,1962,3540000
MY,1962,1020000
MZ,1962,14030000
NE,1962,2890000
NG,1962,12160000
NI,1962,9e+06
NP,1962,320000
PE,1962,31110000
PK,1962,387730000
PY,1962,30000
RW,1962,10000
SA,1962,30000
SC,1962,480000
SD,1962,810000
SL,1962,2e+06
SN,1962,13120000
SO,1962,11630000
SR,1962,8920000
ST,1962,1100000
SV,1962,60000
SY,1962,1.3e+07
SZ,1962,6780000
TD,1962,5220000
TG,1962,2460000
TL,1962,1440000
TN,1962,69600000
TR,1962,240740000
TT,1962,630000
TZ,1962,38630000
UG,1962,3060000
UY,1962,260000
VE,1962,20000
VN,1962,130000
YE,1962,160000
ZM,1962,5880000
africa,1962,3e+06
america,1962,80900000
east-asia,1962,8340000
europe,1962,61550000
middle-east,1962,-20000
north-central-america,1962,20000
north-of-sahara,1962,-10000
south-america,1962,30000
south-of-sahara,1962,347550000
west-indies,1962,640000
AE,1963,390000
AF,1963,36880000
ANHH,1963,2670000
AO,1963,17680000
AR,1963,87390000
BF,1963,4040000
BH,1963,640000
BI,1963,6440000
BJ,1963,4240000
BO,1963,46900000
BR,1963,223580000
BT,1963,10000
BW,1963,5310000
BZ,1963,4020000
CD,1963,105710000
CF,1963,2030000
CG,1963,5440000
CI,1963,8490000
CL,1963,161440000
CM,1963,7870000
CO,1963,98660000
CR,1963,10010000
CV,1963,1810000
CY,1963,10740000
DO,1963,4.7e+07
DZ,1963,283970000
EC,1963,18490000
EG,1963,208780000
ET,1963,23560000
FJ,1963,4480000
GA,1963,2580000
GH,1963,17760000
GI,1963,30000
GM,1963,5060000
GN,1963,8310000
GT,1963,10110000
GY,1963,5310000
HK,1963,5750000
HN,1963,9930000
HT,1963,2320000
ID,1963,28560000
IL,1963,132770000
IN,1963,941830000
IQ,1963,110000
IR,1963,44150000
JM,1963,4010000
JO,1963,63020000
KE,1963,55670000
KR,1963,240060000
LA,1963,2090000
LB,1963,3230000
LK,1963,10950000
LR,1963,33840000
LS,1963,5490000
LY,1963,25940000
MA,1963,93480000
MG,1963,8360000
ML,1963,7190000
MM,1963,41250000
MO,1963,1e+06
MP,1963,1.7e+07
MR,1963,1820000
MT,1963,17040000
MU,1963,5700000
MV,1963,260000
MW,1963,16600000
MX,1963,65470000
MY,1963,8300000
MZ,1963,19420000
NE,1963,4550000
NG,1963,22430000
NI,1963,9200000
NP,1963,1420000
OM,1963,380000
PA,1963,19580000
PE,1963,32850000
PH,1963,26900000
PK,1963,494110000
PY,1963,10170000
