di_id,year,value
AT,1962,0.000405405405405405
AT,1963,0.00163111668757842
AT,1964,0.0028604118993135
AT,1965,0.019327731092437
AT,1966,0.00612244897959184
AT,1967,0.0117539026629936
AT,1968,0.000343642611683849
AT,1969,0.000313234142521535
AT,1970,0.00663670929830626
AT,1971,0.00687716780289439
AT,1972,0.00256969696969697
AT,1973,0.00243026587834162
AT,1974,0.008501077815223
AT,1975,0.0279787489654804
AT,1976,0.0196923997307874
AT,1977,0.0149944503780026
AT,1978,0.0326978323322016
AT,1979,0.0500462439625938
AT,1980,0.0192456543128895
AT,1981,0.0521908293691202
AT,1982,0.0428282340149204
AT,1983,0.0308781827184204
AT,1984,0.0459839920271575
AT,1985,0.0630100415617511
AT,1986,0.0389511908576311
AT,1987,0.0334884757472122
AT,1988,0.0342565945335729
AT,1989,0.0556717264769822
AT,1990,0.064636369917105
AT,1991,0.0559215077024597
AT,1992,0.0607370104925521
AT,1993,0.06042915672355
AT,1994,0.0554232652668537
AT,1995,0.0574791173161818
AT,1996,0.0458156815476168
AT,1997,0.0572833436857744
AT,1998,0.0521566144737992
AT,1999,0.0492241512377218
AT,2000,0.0610588658758196
AT,2001,0.0761146687878928
AT,2002,0.0874412611317414
AT,2003,0.068522427834772
AT,2004,0.0590356247480391
AT,2005,0.0810436896359325
AT,2006,0.078198080421896
AT,2007,0.0701042894599089
AT,2008,0.0728001444455642
AT,2009,0.0920178502725538
AT,2010,0.122285613964125
AT,2011,0.0708720373230233
AT,2012,0.0616031569685641
AT,2013,0.0796218980158873
AT,2014,0.0833490065737774
AT,2015,0.0594111284837552
AT,2016,0.0648204731967084
AT,2017,0.0702684001584924
BE,1960,0.752405949256343
BE,1961,0.581203627370157
BE,1962,0.489197530864198
BE,1963,0.544324712643678
BE,1964,0.491072575465639
BE,1965,0.565253239104829
BE,1966,0.326794520547945
BE,1967,0.321165644171779
BE,1968,0.289760765550239
BE,1969,0.282456896551724
BE,1970,0.280887134231305
BE,1971,0.277982187682679
BE,1972,0.289728105242267
BE,1973,0.264407149084568
BE,1974,0.2654811521719
BE,1975,0.322621965683561
BE,1976,0.275574448193757
BE,1977,0.261805275875957
BE,1978,0.291369787068027
BE,1979,0.308689381647738
BE,1980,0.293324646687381
BE,1981,0.323479669130083
BE,1982,0.300872211188925
BE,1983,0.259309634966732
BE,1984,0.267392705245521
BE,1985,0.281589120787599
BE,1986,0.271279511970133
BE,1987,0.227476849269218
BE,1988,0.162110028540498
BE,1989,0.214067955599562
BE,1990,0.186117197811351
BE,1991,0.118092441794698
BE,1992,0.134167980629714
BE,1993,0.133081075870047
BE,1994,0.0957603149283394
BE,1995,0.100028993481726
BE,1996,0.0867726448702663
BE,1997,0.08776703461725
BE,1998,0.101748407999106
BE,1999,0.0912518080222992
BE,2000,0.110286473359023
BE,2001,0.135675933099042
BE,2002,0.152436145268757
BE,2003,0.355625083219503
BE,2004,0.185567414937513
BE,2005,0.163022988801206
BE,2006,0.183177611444559
BE,2007,0.169226019718869
BE,2008,0.191168424055981
BE,2009,0.201717790966264
BE,2010,0.307766901965381
BE,2011,0.202968411344423
BE,2012,0.14421713521483
BE,2013,0.159988364339301
BE,2014,0.156965151128124
BE,2015,0.133181748259816
BE,2016,0.138196834737717
BE,2017,0.130814432125087
DK,1960,0.00168067226890756
DK,1965,0.0116141732283465
DK,1966,0.0164125560538117
DK,1967,0.0147107438016529
DK,1968,0.0337096774193548
DK,1969,0.0607193229901269
DK,1970,0.0734055354993983
DK,1971,0.067695625035465
DK,1972,0.0813139971273688
DK,1973,0.0970918169989802
DK,1974,0.131400506970849
DK,1975,0.214191993573437
DK,1976,0.199641072901004
DK,1977,0.23683066759388
DK,1978,0.284990113248247
DK,1979,0.306516193862565
DK,1980,0.37518361035949
DK,1981,0.322197382180074
DK,1982,0.363966635773865
DK,1983,0.317313174787103
DK,1984,0.359819550012321
DK,1985,0.346471628941945
DK,1986,0.362573248407643
DK,1987,0.338365254263203
DK,1988,0.27238686830571
DK,1989,0.429291418359939
DK,1990,0.369887365052944
DK,1991,0.349945134600444
DK,1992,0.368447391467534
DK,1993,0.367831790123457
DK,1994,0.342125088841507
DK,1995,0.2995538786455
DK,1996,0.344763175293063
DK,1997,0.294122373907376
DK,1998,0.327355335586194
DK,1999,0.348496344724696
DK,2000,0.357217301507874
DK,2001,0.361825622576174
DK,2002,0.332762857574857
DK,2003,0.337216556542013
DK,2004,0.330226995868742
DK,2005,0.320653496706484
DK,2006,0.315212251935354
DK,2007,0.33938792293633
DK,2008,0.323021958845279
DK,2009,0.345432651191916
DK,2010,0.353337096148629
DK,2011,0.316752398478512
DK,2012,0.309358928302919
DK,2013,0.269151495966176
DK,2014,0.256382543242091
DK,2015,0.201318656521895
DK,2016,0.207008850663156
DK,2017,0.215430997554508
FR,1960,0.00196463654223969
FR,1963,0.00455362492510485
FR,1964,0.163351351351351
FR,1965,0.147550896996573
FR,1966,0.12951974782125
FR,1967,0.146194811887992
FR,1968,0.125695478410783
FR,1969,0.118510158013544
FR,1970,0.0953577503758549
FR,1971,0.089931351559589
FR,1972,0.104420446806659
FR,1973,0.0889940479275386
FR,1974,0.122865346267448
FR,1975,0.132018933016213
FR,1976,0.130604067223266
FR,1977,0.113462102702183
FR,1978,0.105847349514889
FR,1979,0.116831189170273
FR,1980,0.153513067683901
FR,1981,0.176699811411841
FR,1982,0.177583574354382
FR,1983,0.161294862772695
FR,1984,0.194321270204549
FR,1985,0.18506564765824
FR,1986,0.170374206020436
FR,1987,0.180485337576722
