"from_di_id","to_di_id","year","rank","total_oda","bundle","bundle_value"
"AT","BA",2016,3,20086854,"cash-grant",9840
"AT","BA",2016,3,20086854,"technical-ooperation",1008625
"AT","BA",2016,3,20086854,"non-transfer",18989011
"AT","BA",2016,3,20086854,"mixed-project-aid",79378
"AT","IR",2016,9,10371125,"technical-ooperation",26155
"AT","IR",2016,9,10371125,"non-transfer",10344970
"AT","RS",2016,6,11727849,"cash-grant",248450
"AT","RS",2016,6,11727849,"non-transfer",10544112
"AT","RS",2016,6,11727849,"technical-ooperation",510584
"AT","RS",2016,6,11727849,"mixed-project-aid",424703
"AT","SY",2016,8,10516066,"commodities-food",6872716
"AT","SY",2016,8,10516066,"mixed-project-aid",683373
"AT","SY",2016,8,10516066,"technical-ooperation",276
"AT","SY",2016,8,10516066,"cash-grant",1326996
"AT","SY",2016,8,10516066,"non-transfer",1632705
"AT","TR",2016,2,37628285,"cash-grant",14499200
"AT","TR",2016,2,37628285,"technical-ooperation",5362190
"AT","TR",2016,2,37628285,"non-transfer",17766895
"AT","UA",2016,10,9929697,"non-transfer",8411948
"AT","UA",2016,10,9929697,"gpgs-nngos",8412
"AT","UA",2016,10,9929697,"cash-grant",16986
"AT","UA",2016,10,9929697,"mixed-project-aid",164258
"AT","UA",2016,10,9929697,"technical-ooperation",1328093
"AT","UG",2016,5,11812889,"mixed-project-aid",569004
"AT","UG",2016,5,11812889,"non-transfer",261086
"AT","UG",2016,5,11812889,"cash-grant",7243359
"AT","UG",2016,5,11812889,"technical-ooperation",3739440
"AT","bilateral-unspecified",2016,1,673134859,"cash-loan-equity",2794171
"AT","bilateral-unspecified",2016,1,673134859,"mixed-project-aid",353375
"AT","bilateral-unspecified",2016,1,673134859,"technical-ooperation",7197615
"AT","bilateral-unspecified",2016,1,673134859,"non-transfer",643108894
"AT","bilateral-unspecified",2016,1,673134859,"cash-grant",19680804
"AT","europe",2016,4,17002401,"cash-grant",13962196
"AT","europe",2016,4,17002401,"cash-loan-equity",541514
"AT","europe",2016,4,17002401,"mixed-project-aid",346058
"AT","europe",2016,4,17002401,"gpgs-nngos",1106
"AT","europe",2016,4,17002401,"technical-ooperation",2040809
"AT","europe",2016,4,17002401,"non-transfer",110718
"AT","middle-east",2016,7,11063256,"cash-grant",11058280
"AT","middle-east",2016,7,11063256,"non-transfer",3317
"AT","middle-east",2016,7,11063256,"technical-ooperation",1659
"AU","AF",2016,6,61262563,"non-transfer",61786
"AU","AF",2016,6,61262563,"cash-grant",47045060
"AU","AF",2016,6,61262563,"mixed-project-aid",2417429
"AU","AF",2016,6,61262563,"technical-ooperation",11738288
"AU","FJ",2016,8,57630381,"non-transfer",3389795
"AU","FJ",2016,8,57630381,"mixed-project-aid",7144032
"AU","FJ",2016,8,57630381,"commodities-food",320
"AU","FJ",2016,8,57630381,"cash-grant",15020850
"AU","FJ",2016,8,57630381,"technical-ooperation",32075384
"AU","ID",2016,3,252101147,"gpgs-nngos",10107857
"AU","ID",2016,3,252101147,"non-transfer",56657133
"AU","ID",2016,3,252101147,"technical-ooperation",111315631
"AU","ID",2016,3,252101147,"cash-grant",34799321
"AU","ID",2016,3,252101147,"mixed-project-aid",39221205
"AU","KH",2016,7,57748606,"cash-grant",24200774
"AU","KH",2016,7,57748606,"technical-ooperation",20659277
"AU","KH",2016,7,57748606,"commodities-food",99903
"AU","KH",2016,7,57748606,"non-transfer",4510154
"AU","KH",2016,7,57748606,"mixed-project-aid",8278498
"AU","PG",2016,2,338534694,"non-transfer",23341551
"AU","PG",2016,2,338534694,"mixed-project-aid",30666626
"AU","PG",2016,2,338534694,"gpgs-nngos",2958
"AU","PG",2016,2,338534694,"technical-ooperation",237212562
"AU","PG",2016,2,338534694,"cash-grant",47310997
"AU","SB",2016,4,108556359,"gpgs-nngos",688694
"AU","SB",2016,4,108556359,"cash-grant",44373025
"AU","SB",2016,4,108556359,"non-transfer",2659757
"AU","SB",2016,4,108556359,"mixed-project-aid",16059581
"AU","SB",2016,4,108556359,"technical-ooperation",44775302
"AU","TL",2016,9,56780123,"cash-grant",25264039
"AU","TL",2016,9,56780123,"technical-ooperation",24292970
"AU","TL",2016,9,56780123,"non-transfer",4652565
"AU","TL",2016,9,56780123,"mixed-project-aid",2570549
"AU","VN",2016,10,54179440,"cash-grant",7723883
"AU","VN",2016,10,54179440,"technical-ooperation",21045212
"AU","VN",2016,10,54179440,"mixed-project-aid",3660411
"AU","VN",2016,10,54179440,"non-transfer",21749934
"AU","bilateral-unspecified",2016,1,629619719,"commodities-food",29898400
"AU","bilateral-unspecified",2016,1,629619719,"cash-grant",275035045
"AU","bilateral-unspecified",2016,1,629619719,"gpgs-nngos",7941630
"AU","bilateral-unspecified",2016,1,629619719,"technical-ooperation",68889025
"AU","bilateral-unspecified",2016,1,629619719,"non-transfer",212067226
"AU","bilateral-unspecified",2016,1,629619719,"mixed-project-aid",35788393
"AU","oceania",2016,5,95152558,"mixed-project-aid",6670849
"AU","oceania",2016,5,95152558,"commodities-food",371664
"AU","oceania",2016,5,95152558,"gpgs-nngos",433264
"AU","oceania",2016,5,95152558,"technical-ooperation",39470706
"AU","oceania",2016,5,95152558,"non-transfer",1011351
"AU","oceania",2016,5,95152558,"cash-grant",47194724
"BE","BI",2016,4,52152788,"mixed-project-aid",5445533
"BE","BI",2016,4,52152788,"non-transfer",994057
"BE","BI",2016,4,52152788,"commodities-food",1878322
"BE","BI",2016,4,52152788,"technical-ooperation",34265601
"BE","BI",2016,4,52152788,"cash-grant",9569275
"BE","BO",2016,10,20755997,"non-transfer",513766
"BE","BO",2016,10,20755997,"mixed-project-aid",537510
"BE","BO",2016,10,20755997,"cash-grant",12187606
"BE","BO",2016,10,20755997,"technical-ooperation",7517115
"BE","CD",2016,2,103098461,"technical-ooperation",16766284
"BE","CD",2016,2,103098461,"non-transfer",2240821
"BE","CD",2016,2,103098461,"commodities-food",1658742
"BE","CD",2016,2,103098461,"mixed-project-aid",40467581
"BE","CD",2016,2,103098461,"cash-grant",41965033
"BE","MA",2016,8,22214487,"mixed-project-aid",15408934
"BE","MA",2016,8,22214487,"technical-ooperation",3702382
"BE","MA",2016,8,22214487,"cash-grant",2550843
"BE","MA",2016,8,22214487,"non-transfer",552328
"BE","ML",2016,7,23008571,"technical-ooperation",7783816
"BE","ML",2016,7,23008571,"non-transfer",566325
"BE","ML",2016,7,23008571,"commodities-food",3870400
"BE","ML",2016,7,23008571,"mixed-project-aid",8528985
"BE","ML",2016,7,23008571,"cash-grant",2259045
"BE","NE",2016,9,21990259,"commodities-food",3571820
"BE","NE",2016,9,21990259,"technical-ooperation",7985379
"BE","NE",2016,9,21990259,"non-transfer",514630
"BE","NE",2016,9,21990259,"mixed-project-aid",7509135
"BE","NE",2016,9,21990259,"cash-grant",2409295
"BE","PS",2016,5,34759423,"mixed-project-aid",15062347
"BE","PS",2016,5,34759423,"cash-grant",6594229
"BE","PS",2016,5,34759423,"technical-ooperation",8855840
"BE","PS",2016,5,34759423,"commodities-food",3593941
"BE","PS",2016,5,34759423,"non-transfer",653066
"BE","RW",2016,6,26302956,"non-transfer",678231
"BE","RW",2016,6,26302956,"cash-grant",5512267
"BE","RW",2016,6,26302956,"technical-ooperation",10764959
"BE","RW",2016,6,26302956,"mixed-project-aid",9347499
"BE","TR",2016,3,67542556,"technical-ooperation",12223
"BE","TR",2016,3,67542556,"non-transfer",30963
"BE","TR",2016,3,67542556,"cash-grant",67499370
"BE","bilateral-unspecified",2016,1,703987798,"mixed-project-aid",515757
"BE","bilateral-unspecified",2016,1,703987798,"technical-ooperation",24880536
"BE","bilateral-unspecified",2016,1,703987798,"non-transfer",553892473
"BE","bilateral-unspecified",2016,1,703987798,"cash-grant",112534928
"BE","bilateral-unspecified",2016,1,703987798,"commodities-food",12164104
"CA","AF",2016,5,96329323,"mixed-project-aid",2514349
"CA","AF",2016,5,96329323,"technical-ooperation",12460449
"CA","AF",2016,5,96329323,"commodities-food",3095269
"CA","AF",2016,5,96329323,"cash-grant",78259256
"CA","ET",2016,6,90742054,"cash-grant",26028077
"CA","ET",2016,6,90742054,"technical-ooperation",27324589
"CA","ET",2016,6,90742054,"mixed-project-aid",11485107
"CA","ET",2016,6,90742054,"commodities-food",25904281
"CA","HT",2016,9,67082132,"mixed-project-aid",1987889
"CA","HT",2016,9,67082132,"cash-grant",17641823
"CA","HT",2016,9,67082132,"commodities-food",4100619
"CA","HT",2016,9,67082132,"gpgs-nngos",1006021
"CA","HT",2016,9,67082132,"technical-ooperation",42345780
"CA","IQ",2016,10,61850176,"cash-grant",24869866
"CA","IQ",2016,10,61850176,"technical-ooperation",8985231
"CA","IQ",2016,10,61850176,"commodities-food",4526940
"CA","IQ",2016,10,61850176,"mixed-project-aid",23468139
"CA","ML",2016,7,87424238,"technical-ooperation",47128009
"CA","ML",2016,7,87424238,"cash-grant",35790513
"CA","ML",2016,7,87424238,"mixed-project-aid",2971195
"CA","ML",2016,7,87424238,"commodities-food",1534521
"CA","SS",2016,8,67460868,"technical-ooperation",16778982
"CA","SS",2016,8,67460868,"commodities-food",28942607
"CA","SS",2016,8,67460868,"cash-grant",17374655
"CA","SS",2016,8,67460868,"mixed-project-aid",4364624
"CA","america",2016,4,118404288,"non-transfer",42942699
"CA","america",2016,4,118404288,"cash-grant",42326279
"CA","america",2016,4,118404288,"commodities-food",6146444
"CA","america",2016,4,118404288,"mixed-project-aid",17111738
"CA","america",2016,4,118404288,"technical-ooperation",7732217
"CA","america",2016,4,118404288,"gpgs-nngos",2144911
"CA","asia",2016,3,170214023,"non-transfer",64738615
"CA","asia",2016,3,170214023,"mixed-project-aid",9984447
"CA","asia",2016,3,170214023,"commodities-food",7565634
"CA","asia",2016,3,170214023,"gpgs-nngos",1871089
"CA","asia",2016,3,170214023,"cash-grant",68072293
"CA","asia",2016,3,170214023,"technical-ooperation",17981945
"CA","bilateral-unspecified",2016,1,485761714,"cash-grant",10280976
"CA","bilateral-unspecified",2016,1,485761714,"commodities-food",320658
"CA","bilateral-unspecified",2016,1,485761714,"non-transfer",438334802
"CA","bilateral-unspecified",2016,1,485761714,"technical-ooperation",35833501
"CA","bilateral-unspecified",2016,1,485761714,"mixed-project-aid",991777
"CA","south-of-sahara",2016,2,199478019,"commodities-food",12141818
"CA","south-of-sahara",2016,2,199478019,"mixed-project-aid",1409787
"CA","south-of-sahara",2016,2,199478019,"non-transfer",64011459
"CA","south-of-sahara",2016,2,199478019,"gpgs-nngos",2197725
"CA","south-of-sahara",2016,2,199478019,"cash-grant",95319060
"CA","south-of-sahara",2016,2,199478019,"technical-ooperation",24398170
"CH","BD",2016,10,34055165,"mixed-project-aid",10636235
"CH","BD",2016,10,34055165,"cash-grant",19724180
"CH","BD",2016,10,34055165,"non-transfer",35817
"CH","BD",2016,10,34055165,"gpgs-nngos",18684
"CH","BD",2016,10,34055165,"technical-ooperation",3640249
"CH","BF",2016,6,36981937,"commodities-food",766434
"CH","BF",2016,6,36981937,"non-transfer",21288
"CH","BF",2016,6,36981937,"cash-grant",18116772
"CH","BF",2016,6,36981937,"mixed-project-aid",17055924
"CH","BF",2016,6,36981937,"technical-ooperation",1021519
"CH","CO",2016,8,34520180,"technical-ooperation",12183703
"CH","CO",2016,8,34520180,"non-transfer",411503
"CH","CO",2016,8,34520180,"mixed-project-aid",4884944
"CH","CO",2016,8,34520180,"gpgs-nngos",108329
"CH","CO",2016,8,34520180,"cash-grant",15612041
"CH","CO",2016,8,34520180,"commodities-food",1319660
"CH","ML",2016,9,34437632,"commodities-food",1015187
"CH","ML",2016,9,34437632,"technical-ooperation",2026717
"CH","ML",2016,9,34437632,"gpgs-nngos",171505
"CH","ML",2016,9,34437632,"non-transfer",33868
"CH","ML",2016,9,34437632,"cash-grant",8499689
"CH","ML",2016,9,34437632,"mixed-project-aid",22690666
"CH","MM",2016,5,39552190,"gpgs-nngos",1201986
"CH","MM",2016,5,39552190,"commodities-food",2815970
"CH","MM",2016,5,39552190,"non-transfer",33289
"CH","MM",2016,5,39552190,"cash-grant",24101350
"CH","MM",2016,5,39552190,"mixed-project-aid",6854835
"CH","MM",2016,5,39552190,"technical-ooperation",4544760
"CH","NP",2016,3,49004954,"technical-ooperation",7412115
"CH","NP",2016,3,49004954,"cash-grant",15230591
"CH","NP",2016,3,49004954,"mixed-project-aid",26362248
"CH","VN",2016,7,34770681,"non-transfer",416892
"CH","VN",2016,7,34770681,"cash-grant",18652657
"CH","VN",2016,7,34770681,"technical-ooperation",12967325
"CH","VN",2016,7,34770681,"mixed-project-aid",2701232
"CH","VN",2016,7,34770681,"gpgs-nngos",32575
"CH","africa",2016,4,40848037,"mixed-project-aid",8183266
"CH","africa",2016,4,40848037,"cash-loan-equity",10881800
"CH","africa",2016,4,40848037,"technical-ooperation",606123
"CH","africa",2016,4,40848037,"gpgs-nngos",2081660
"CH","africa",2016,4,40848037,"cash-grant",19095188
"CH","bilateral-unspecified",2016,1,1255220320,"commodities-food",764253
"CH","bilateral-unspecified",2016,1,1255220320,"non-transfer",865950696
"CH","bilateral-unspecified",2016,1,1255220320,"mixed-project-aid",77627231
"CH","bilateral-unspecified",2016,1,1255220320,"cash-loan-equity",10317200
"CH","bilateral-unspecified",2016,1,1255220320,"cash-grant",237265802
"CH","bilateral-unspecified",2016,1,1255220320,"technical-ooperation",42616048
"CH","bilateral-unspecified",2016,1,1255220320,"gpgs-nngos",20679090
"CH","south-of-sahara",2016,2,89401854,"non-transfer",46323
"CH","south-of-sahara",2016,2,89401854,"gpgs-nngos",3041988
"CH","south-of-sahara",2016,2,89401854,"mixed-project-aid",38848138
"CH","south-of-sahara",2016,2,89401854,"cash-grant",11951902
"CH","south-of-sahara",2016,2,89401854,"cash-loan-equity",25793000
"CH","south-of-sahara",2016,2,89401854,"technical-ooperation",6218321
"CH","south-of-sahara",2016,2,89401854,"commodities-food",3502182
"CZ","AF",2016,10,2590257,"non-transfer",72016
"CZ","AF",2016,10,2590257,"technical-ooperation",639179
"CZ","AF",2016,10,2590257,"cash-grant",1779495
"CZ","AF",2016,10,2590257,"mixed-project-aid",99567
"CZ","BA",2016,6,3033264,"non-transfer",376464
"CZ","BA",2016,6,3033264,"cash-grant",1249715
"CZ","BA",2016,6,3033264,"mixed-project-aid",885101
"CZ","BA",2016,6,3033264,"technical-ooperation",521984
"CZ","ET",2016,4,3229728,"non-transfer",172201
"CZ","ET",2016,4,3229728,"cash-grant",887976
"CZ","ET",2016,4,3229728,"gpgs-nngos",204578
"CZ","ET",2016,4,3229728,"technical-ooperation",826537
"CZ","ET",2016,4,3229728,"mixed-project-aid",1138436
"CZ","GE",2016,7,2770155,"cash-grant",97738
"CZ","GE",2016,7,2770155,"non-transfer",249651
"CZ","GE",2016,7,2770155,"mixed-project-aid",1056442
"CZ","GE",2016,7,2770155,"technical-ooperation",1257095
"CZ","GE",2016,7,2770155,"gpgs-nngos",109229
"CZ","JO",2016,3,3420175,"cash-grant",1697993
"CZ","JO",2016,3,3420175,"mixed-project-aid",1303535
"CZ","JO",2016,3,3420175,"technical-ooperation",418647
"CZ","MD",2016,2,4083643,"non-transfer",407750
"CZ","MD",2016,2,4083643,"cash-grant",1236277
"CZ","MD",2016,2,4083643,"technical-ooperation",962214
"CZ","MD",2016,2,4083643,"mixed-project-aid",1477402
"CZ","UA",2016,9,2746913,"technical-ooperation",877191
"CZ","UA",2016,9,2746913,"cash-grant",243712
"CZ","UA",2016,9,2746913,"non-transfer",137068
"CZ","UA",2016,9,2746913,"mixed-project-aid",1488942
"CZ","bilateral-unspecified",2016,1,22535831,"cash-grant",1157682
"CZ","bilateral-unspecified",2016,1,22535831,"non-transfer",21241147
"CZ","bilateral-unspecified",2016,1,22535831,"mixed-project-aid",34855
"CZ","bilateral-unspecified",2016,1,22535831,"technical-ooperation",102147
"CZ","europe",2016,8,2750523,"non-transfer",2478439
"CZ","europe",2016,8,2750523,"mixed-project-aid",272084
"CZ","middle-east",2016,5,3197750,"cash-grant",2990432
"CZ","middle-east",2016,5,3197750,"non-transfer",207318
"DE","AF",2016,7,502843124,"mixed-project-aid",88175957
"DE","AF",2016,7,502843124,"non-transfer",5438995
"DE","AF",2016,7,502843124,"cash-grant",160938625
"DE","AF",2016,7,502843124,"technical-ooperation",246010339
"DE","AF",2016,7,502843124,"commodities-food",2279208
"DE","CN",2016,2,836320141,"cash-loan-equity",553602578
"DE","CN",2016,2,836320141,"non-transfer",208500963
"DE","CN",2016,2,836320141,"technical-ooperation",61957637
"DE","CN",2016,2,836320141,"cash-grant",9779010
"DE","CN",2016,2,836320141,"mixed-project-aid",2479953
"DE","ID",2016,5,572683541,"mixed-project-aid",6253920
"DE","ID",2016,5,572683541,"technical-ooperation",41224594
"DE","ID",2016,5,572683541,"cash-loan-equity",483810442
"DE","ID",2016,5,572683541,"non-transfer",31647237
"DE","ID",2016,5,572683541,"cash-grant",9629113
"DE","ID",2016,5,572683541,"gpgs-nngos",118235
"DE","IN",2016,4,618303136,"technical-ooperation",64576407
"DE","IN",2016,4,618303136,"cash-grant",41877196
"DE","IN",2016,4,618303136,"mixed-project-aid",5670176
"DE","IN",2016,4,618303136,"cash-loan-equity",400913823
"DE","IN",2016,4,618303136,"non-transfer",105265534
"DE","IQ",2016,10,365425776,"mixed-project-aid",159767742
"DE","IQ",2016,10,365425776,"commodities-food",45560070
"DE","IQ",2016,10,365425776,"non-transfer",7065550
"DE","IQ",2016,10,365425776,"technical-ooperation",29754006
"DE","IQ",2016,10,365425776,"cash-grant",123278408
"DE","MA",2016,6,566339384,"technical-ooperation",34978031
"DE","MA",2016,6,566339384,"cash-grant",658426
"DE","MA",2016,6,566339384,"mixed-project-aid",5451695
"DE","MA",2016,6,566339384,"non-transfer",26564567
"DE","MA",2016,6,566339384,"cash-loan-equity",498686665
"DE","SY",2016,3,824179813,"mixed-project-aid",257631255
"DE","SY",2016,3,824179813,"non-transfer",43682956
"DE","SY",2016,3,824179813,"commodities-food",422429349
"DE","SY",2016,3,824179813,"technical-ooperation",39157974
"DE","SY",2016,3,824179813,"cash-grant",61278279
"DE","ZA",2016,9,398009512,"mixed-project-aid",19160929
"DE","ZA",2016,9,398009512,"non-transfer",2226279
"DE","ZA",2016,9,398009512,"cash-grant",32068471
"DE","ZA",2016,9,398009512,"cash-loan-equity",305565875
"DE","ZA",2016,9,398009512,"technical-ooperation",38987958
"DE","africa",2016,8,498835650,"mixed-project-aid",7008243
"DE","africa",2016,8,498835650,"cash-loan-equity",373797900
"DE","africa",2016,8,498835650,"cash-grant",33529663
"DE","africa",2016,8,498835650,"non-transfer",62534
"DE","africa",2016,8,498835650,"technical-ooperation",84437310
"DE","bilateral-unspecified",2016,1,9036051970,"cash-grant",592388016
"DE","bilateral-unspecified",2016,1,9036051970,"gpgs-nngos",52712
"DE","bilateral-unspecified",2016,1,9036051970,"non-transfer",7211020611
"DE","bilateral-unspecified",2016,1,9036051970,"mixed-project-aid",24124442
"DE","bilateral-unspecified",2016,1,9036051970,"cash-loan-equity",373395290
"DE","bilateral-unspecified",2016,1,9036051970,"commodities-food",9801090
"DE","bilateral-unspecified",2016,1,9036051970,"technical-ooperation",825269809
"DK","AF",2016,10,39002006,"gpgs-nngos",160562
"DK","AF",2016,10,39002006,"mixed-project-aid",17883190
"DK","AF",2016,10,39002006,"cash-grant",20957292
"DK","AF",2016,10,39002006,"non-transfer",962
"DK","BF",2016,5,47582884,"mixed-project-aid",14102319
"DK","BF",2016,5,47582884,"cash-grant",25163865
"DK","BF",2016,5,47582884,"technical-ooperation",921120
"DK","BF",2016,5,47582884,"non-transfer",7395580
"DK","GH",2016,3,50560791,"gpgs-nngos",96342
"DK","GH",2016,3,50560791,"cash-grant",36280139
"DK","GH",2016,3,50560791,"non-transfer",3145301
"DK","GH",2016,3,50560791,"technical-ooperation",744944
"DK","GH",2016,3,50560791,"mixed-project-aid",10294065
"DK","KE",2016,4,49630647,"technical-ooperation",1521790
"DK","KE",2016,4,49630647,"mixed-project-aid",39821143
"DK","KE",2016,4,49630647,"cash-loan-equity",3020749
"DK","KE",2016,4,49630647,"cash-grant",5266965
"DK","ML",2016,9,39683326,"technical-ooperation",761808
"DK","ML",2016,9,39683326,"cash-grant",24059660
"DK","ML",2016,9,39683326,"mixed-project-aid",14861858
"DK","SY",2016,8,40966986,"mixed-project-aid",28735698
"DK","SY",2016,8,40966986,"cash-grant",12231288
"DK","TZ",2016,2,54368457,"cash-grant",47124467
"DK","TZ",2016,2,54368457,"technical-ooperation",818684
"DK","TZ",2016,2,54368457,"mixed-project-aid",5980200
"DK","TZ",2016,2,54368457,"cash-loan-equity",445106
"DK","UG",2016,7,41890437,"mixed-project-aid",7484185
"DK","UG",2016,7,41890437,"technical-ooperation",935945
"DK","UG",2016,7,41890437,"cash-grant",33470307
"DK","bilateral-unspecified",2016,1,974505932,"cash-grant",292545410
"DK","bilateral-unspecified",2016,1,974505932,"non-transfer",561309363
"DK","bilateral-unspecified",2016,1,974505932,"mixed-project-aid",73891711
"DK","bilateral-unspecified",2016,1,974505932,"cash-loan-equity",19969134
"DK","bilateral-unspecified",2016,1,974505932,"technical-ooperation",19881065
"DK","bilateral-unspecified",2016,1,974505932,"gpgs-nngos",6909249
"DK","middle-east",2016,6,44886718,"gpgs-nngos",2391986
"DK","middle-east",2016,6,44886718,"mixed-project-aid",18060747
"DK","middle-east",2016,6,44886718,"technical-ooperation",142675
"DK","middle-east",2016,6,44886718,"cash-grant",24291310
"ES","CI",2016,3,114341730,"mixed-project-aid",166074
"ES","CI",2016,3,114341730,"non-transfer",114150257
"ES","CI",2016,3,114341730,"technical-ooperation",14039
"ES","CI",2016,3,114341730,"commodities-food",3870
"ES","CI",2016,3,114341730,"cash-grant",7490
"ES","CO",2016,9,19605119,"cash-grant",6886336
"ES","CO",2016,9,19605119,"cash-loan-equity",1829030
"ES","CO",2016,9,19605119,"gpgs-nngos",72735
"ES","CO",2016,9,19605119,"commodities-food",137508
"ES","CO",2016,9,19605119,"technical-ooperation",2072170
"ES","CO",2016,9,19605119,"mixed-project-aid",5982235
"ES","CO",2016,9,19605119,"non-transfer",2625105
"ES","CU",2016,1,2117632400,"cash-grant",791603
"ES","CU",2016,1,2117632400,"technical-ooperation",511980
"ES","CU",2016,1,2117632400,"mixed-project-aid",3332643
"ES","CU",2016,1,2117632400,"gpgs-nngos",77408
"ES","CU",2016,1,2117632400,"commodities-food",43378
"ES","CU",2016,1,2117632400,"non-transfer",2112875388
"ES","MA",2016,6,25641879,"commodities-food",4732166
"ES","MA",2016,6,25641879,"cash-grant",2223770
"ES","MA",2016,6,25641879,"technical-ooperation",5138171
"ES","MA",2016,6,25641879,"mixed-project-aid",10102081
"ES","MA",2016,6,25641879,"cash-loan-equity",1128040
"ES","MA",2016,6,25641879,"gpgs-nngos",227172
"ES","MA",2016,6,25641879,"non-transfer",2090479
"ES","PE",2016,7,21355241,"gpgs-nngos",171
"ES","PE",2016,7,21355241,"technical-ooperation",2481536
"ES","PE",2016,7,21355241,"cash-grant",4182327
"ES","PE",2016,7,21355241,"non-transfer",161683
"ES","PE",2016,7,21355241,"mixed-project-aid",14510203
"ES","PE",2016,7,21355241,"commodities-food",19321
"ES","SV",2016,10,19145611,"non-transfer",1797305
"ES","SV",2016,10,19145611,"technical-ooperation",1990106
"ES","SV",2016,10,19145611,"mixed-project-aid",13951459
"ES","SV",2016,10,19145611,"gpgs-nngos",17665
"ES","SV",2016,10,19145611,"commodities-food",43118
"ES","SV",2016,10,19145611,"cash-grant",1345958
"ES","SY",2016,5,41296472,"technical-ooperation",86067
"ES","SY",2016,5,41296472,"commodities-food",1281253
"ES","SY",2016,5,41296472,"cash-grant",3174833
"ES","SY",2016,5,41296472,"gpgs-nngos",92603
"ES","SY",2016,5,41296472,"mixed-project-aid",2367136
"ES","SY",2016,5,41296472,"non-transfer",34294580
"ES","TR",2016,4,50319661,"technical-ooperation",1263932
"ES","TR",2016,4,50319661,"cash-grant",48641709
"ES","TR",2016,4,50319661,"non-transfer",183647
"ES","TR",2016,4,50319661,"mixed-project-aid",230373
"ES","bilateral-unspecified",2016,2,208532956,"commodities-food",988153
"ES","bilateral-unspecified",2016,2,208532956,"technical-ooperation",35937130
"ES","bilateral-unspecified",2016,2,208532956,"mixed-project-aid",15310443
"ES","bilateral-unspecified",2016,2,208532956,"gpgs-nngos",599421
"ES","bilateral-unspecified",2016,2,208532956,"non-transfer",126594180
"ES","bilateral-unspecified",2016,2,208532956,"cash-loan-equity",3189030
"ES","bilateral-unspecified",2016,2,208532956,"cash-grant",25914599
"ES","north-central-america",2016,8,19788445,"technical-ooperation",970113
"ES","north-central-america",2016,8,19788445,"non-transfer",4038138
"ES","north-central-america",2016,8,19788445,"cash-grant",13472938
"ES","north-central-america",2016,8,19788445,"mixed-project-aid",1307256
"EU","AF",2016,10,399810963,"technical-ooperation",98135873
"EU","AF",2016,10,399810963,"commodities-food",12265704
"EU","AF",2016,10,399810963,"mixed-project-aid",40305565
"EU","AF",2016,10,399810963,"cash-grant",249103821
"EU","MA",2016,3,686258671,"mixed-project-aid",60774402
"EU","MA",2016,3,686258671,"gpgs-nngos",1554384
"EU","MA",2016,3,686258671,"cash-loan-equity",424374750
"EU","MA",2016,3,686258671,"technical-ooperation",2364712
"EU","MA",2016,3,686258671,"cash-grant",197190423
"EU","PS",2016,8,419023089,"gpgs-nngos",2569280
"EU","PS",2016,8,419023089,"commodities-food",2768956
"EU","PS",2016,8,419023089,"non-transfer",398452
"EU","PS",2016,8,419023089,"mixed-project-aid",70495661
"EU","PS",2016,8,419023089,"technical-ooperation",33364888
"EU","PS",2016,8,419023089,"cash-grant",309425852
"EU","RS",2016,6,479118381,"cash-loan-equity",360773100
"EU","RS",2016,6,479118381,"commodities-food",1081721
"EU","RS",2016,6,479118381,"mixed-project-aid",69461261
"EU","RS",2016,6,479118381,"technical-ooperation",14618249
"EU","RS",2016,6,479118381,"cash-grant",30712061
"EU","RS",2016,6,479118381,"gpgs-nngos",1348855
"EU","RS",2016,6,479118381,"non-transfer",1123134
"EU","TN",2016,7,422066180,"cash-grant",100941372
"EU","TN",2016,7,422066180,"cash-loan-equity",281983200
"EU","TN",2016,7,422066180,"non-transfer",884342
"EU","TN",2016,7,422066180,"gpgs-nngos",413956
"EU","TN",2016,7,422066180,"mixed-project-aid",14102570
"EU","TN",2016,7,422066180,"technical-ooperation",23740740
"EU","TR",2016,1,3312267997,"technical-ooperation",110098449
"EU","TR",2016,1,3312267997,"cash-loan-equity",2122855978
"EU","TR",2016,1,3312267997,"cash-grant",562357438
"EU","TR",2016,1,3312267997,"non-transfer",5918917
"EU","TR",2016,1,3312267997,"mixed-project-aid",461237397
"EU","TR",2016,1,3312267997,"gpgs-nngos",28718
"EU","TR",2016,1,3312267997,"commodities-food",49771100
"EU","UA",2016,5,485637716,"mixed-project-aid",38732620
"EU","UA",2016,5,485637716,"gpgs-nngos",1454108
"EU","UA",2016,5,485637716,"cash-grant",221004532
"EU","UA",2016,5,485637716,"non-transfer",22117
"EU","UA",2016,5,485637716,"cash-loan-equity",89940360
"EU","UA",2016,5,485637716,"commodities-food",13310208
"EU","UA",2016,5,485637716,"technical-ooperation",121173771
"EU","africa",2016,4,685906184,"cash-grant",94721359
"EU","africa",2016,4,685906184,"cash-loan-equity",351026806
"EU","africa",2016,4,685906184,"gpgs-nngos",195156
"EU","africa",2016,4,685906184,"non-transfer",117635582
"EU","africa",2016,4,685906184,"mixed-project-aid",58208593
"EU","africa",2016,4,685906184,"commodities-food",2046920
"EU","africa",2016,4,685906184,"technical-ooperation",62071768
"EU","bilateral-unspecified",2016,2,1323827048,"technical-ooperation",215676930
"EU","bilateral-unspecified",2016,2,1323827048,"cash-grant",209598939
