"","di_id","region_name","aid_type","year","value"
"543","unaids","north-central-america","bilateral",2016,3760000
"544","unaids","south-america","bilateral",2016,6150000
"545","unaids","far-east-asia","bilateral",2016,5802734.73108478
"546","unaids","south-central-asia","bilateral",2016,6255241.56791249
"547","unaids","europe","bilateral",2016,3860000
"548","unaids","middle-east","bilateral",2016,2542023.70100273
"549","unaids","oceania","bilateral",2016,1650000
"550","unfpa","unspecified","bilateral",2016,27060000
"551","unfpa","north-of-sahara","bilateral",2016,3700000
"552","unfpa","south-of-sahara","bilateral",2016,119570000
"553","unfpa","north-central-america","bilateral",2016,14830000
"554","unfpa","south-america","bilateral",2016,6920000
"555","unfpa","far-east-asia","bilateral",2016,23121659.4375262
"556","unfpa","south-central-asia","bilateral",2016,42904776.8294389
"557","unfpa","europe","bilateral",2016,3890000
"558","unfpa","middle-east","bilateral",2016,14583563.7330348
"559","unfpa","oceania","bilateral",2016,1410000
"560","islamic-dev-bank","north-of-sahara","bilateral",2016,8020000
"561","islamic-dev-bank","south-of-sahara","bilateral",2016,164450000
"562","islamic-dev-bank","south-america","bilateral",2016,860000
"563","islamic-dev-bank","far-east-asia","bilateral",2016,9060000
"564","islamic-dev-bank","south-central-asia","bilateral",2016,63750000
"565","islamic-dev-bank","europe","bilateral",2016,3760000
"566","islamic-dev-bank","middle-east","bilateral",2016,97190000
"567","islamic-dev-bank","oceania","bilateral",2016,470000
"568","osce","unspecified","bilateral",2016,37050000
"569","osce","south-central-asia","bilateral",2016,22610000
"570","osce","europe","bilateral",2016,52780000
"571","ifad","north-of-sahara","bilateral",2016,20990000
"572","ifad","south-of-sahara","bilateral",2016,311330000
"573","ifad","north-central-america","bilateral",2016,15650000
"574","ifad","south-america","bilateral",2016,5650000
"575","ifad","far-east-asia","bilateral",2016,59060000
"576","ifad","south-central-asia","bilateral",2016,175550000
"577","ifad","europe","bilateral",2016,4460000
"578","ifad","middle-east","bilateral",2016,6e+05
"579","ifad","oceania","bilateral",2016,5680000
"580","cif","north-of-sahara","bilateral",2016,17480000
"581","cif","south-of-sahara","bilateral",2016,22530000
"582","cif","north-central-america","bilateral",2016,10190000
"583","cif","south-america","bilateral",2016,1120000
"584","adaptation-fund","north-of-sahara","bilateral",2016,2030000
"585","adaptation-fund","south-of-sahara","bilateral",2016,11940000
"586","adaptation-fund","north-central-america","bilateral",2016,3850000
"587","adaptation-fund","south-america","bilateral",2016,9370000
"588","adaptation-fund","far-east-asia","bilateral",2016,2790000
"589","adaptation-fund","south-central-asia","bilateral",2016,4250000
"590","adaptation-fund","oceania","bilateral",2016,5270000
"591","ceb","europe","bilateral",2016,100020000
"592","dutch-postcode-lottery","unspecified","bilateral",2016,189490000
"593","dutch-postcode-lottery","south-of-sahara","bilateral",2016,12400000
"594","dutch-postcode-lottery","south-america","bilateral",2016,16390000
"595","dutch-postcode-lottery","south-central-asia","bilateral",2016,2410000
"596","dutch-postcode-lottery","europe","bilateral",2016,550000
"597","swedish-postcode-lottery","unspecified","bilateral",2016,72050000
"598","swedish-postcode-lottery","south-of-sahara","bilateral",2016,3620000
"599","swedish-postcode-lottery","far-east-asia","bilateral",2016,820000
"600","swedish-postcode-lottery","south-central-asia","bilateral",2016,2920000
"601","peoples-postcode-lottery","unspecified","bilateral",2016,18100000
"602","peoples-postcode-lottery","south-of-sahara","bilateral",2016,3340000
"603","world-tourism-organisation","unspecified","bilateral",2016,9740000
"604","world-tourism-organisation","south-of-sahara","bilateral",2016,840000
"605","world-tourism-organisation","north-central-america","bilateral",2016,550000
"606","world-tourism-organisation","far-east-asia","bilateral",2016,110370.37037037
"607","world-tourism-organisation","south-central-asia","bilateral",2016,82777.7777777778
"608","world-tourism-organisation","europe","bilateral",2016,390000
"609","world-tourism-organisation","middle-east","bilateral",2016,1296851.85185185
"610","gavi","unspecified","bilateral",2016,87560000
"611","gavi","south-of-sahara","bilateral",2016,754590000
"612","gavi","north-central-america","bilateral",2016,8500000
"613","gavi","south-america","bilateral",2016,1820000
"614","gavi","far-east-asia","bilateral",2016,35190000
"615","gavi","south-central-asia","bilateral",2016,426700000
"616","gavi","europe","bilateral",2016,30000
"617","gavi","middle-east","bilateral",2016,22460000
"618","gavi","oceania","bilateral",2016,1990000
"619","global-fund","north-of-sahara","bilateral",2016,9886838.89814456
"620","global-fund","south-of-sahara","bilateral",2016,2647853161.10186
"621","global-fund","north-central-america","bilateral",2016,83317494.2304278
"622","global-fund","south-america","bilateral",2016,31812505.7695722
"623","global-fund","far-east-asia","bilateral",2016,250070000
"624","global-fund","south-central-asia","bilateral",2016,447160000
"625","global-fund","europe","bilateral",2016,80140000
"626","global-fund","middle-east","bilateral",2016,18690000
"627","global-fund","oceania","bilateral",2016,29430000
"628","gggi","unspecified","bilateral",2016,8120000
"629","gggi","north-of-sahara","bilateral",2016,210000
"630","gggi","south-of-sahara","bilateral",2016,4060000
"631","gggi","north-central-america","bilateral",2016,570000
"632","gggi","south-america","bilateral",2016,1220000
"633","gggi","far-east-asia","bilateral",2016,7840000
"634","gggi","south-central-asia","bilateral",2016,6e+05
"635","gggi","middle-east","bilateral",2016,640000
"636","gggi","oceania","bilateral",2016,690000
"637","bmgf","unspecified","bilateral",2016,1650490000
"638","bmgf","north-of-sahara","bilateral",2016,633657.633714584
"639","bmgf","south-of-sahara","bilateral",2016,970406342.366285
"640","bmgf","north-central-america","bilateral",2016,21463570.8003518
"641","bmgf","south-america","bilateral",2016,24066429.1996482
"642","bmgf","far-east-asia","bilateral",2016,48441697.9778505
"643","bmgf","south-central-asia","bilateral",2016,394734376.765458
"644","bmgf","europe","bilateral",2016,8910000
"645","bmgf","middle-east","bilateral",2016,20313925.2566919
"646","bmgf","oceania","bilateral",2016,1410000
"647","dac-countries-total","unspecified","bilateral",2016,39267620000
"648","dac-countries-total","north-of-sahara","bilateral",2016,3270337901.69816
"649","dac-countries-total","south-of-sahara","bilateral",2016,26706012098.3018
"650","dac-countries-total","north-central-america","bilateral",2016,5740117568.11444
"651","dac-countries-total","south-america","bilateral",2016,3487172431.88556
"652","dac-countries-total","far-east-asia","bilateral",2016,8623453641.63672
"653","dac-countries-total","south-central-asia","bilateral",2016,13098823659.979
"654","dac-countries-total","europe","bilateral",2016,3727810000
"655","dac-countries-total","middle-east","bilateral",2016,10245272698.3842
"656","dac-countries-total","oceania","bilateral",2016,1352800000
"657","multilateral-total","unspecified","bilateral",2016,2936010000
"658","multilateral-total","north-of-sahara","bilateral",2016,2252453959.51129
"659","multilateral-total","south-of-sahara","bilateral",2016,20570896040.4887
"660","multilateral-total","north-central-america","bilateral",2016,1789114502.60699
"661","multilateral-total","south-america","bilateral",2016,1333435497.39301
"662","multilateral-total","far-east-asia","bilateral",2016,2706012403.48751
"663","multilateral-total","south-central-asia","bilateral",2016,10018953927.8675
"664","multilateral-total","europe","bilateral",2016,6023810000
"665","multilateral-total","middle-east","bilateral",2016,2789053668.64496
"666","multilateral-total","oceania","bilateral",2016,386850000
"667","g7-countries-total","unspecified","bilateral",2016,27993340000
"668","g7-countries-total","north-of-sahara","bilateral",2016,3069063372.42341
"669","g7-countries-total","south-of-sahara","bilateral",2016,21528936627.5766
"670","g7-countries-total","north-central-america","bilateral",2016,3100136297.60873
"671","g7-countries-total","south-america","bilateral",2016,2869763702.39127
"672","g7-countries-total","far-east-asia","bilateral",2016,7006971315.74563
"673","g7-countries-total","south-central-asia","bilateral",2016,11462670589.9215
"674","g7-countries-total","europe","bilateral",2016,2714500000
"675","g7-countries-total","middle-east","bilateral",2016,8568518094.33289
"676","g7-countries-total","oceania","bilateral",2016,373610000
"677","dac-eu-members-and-ec-total","unspecified","bilateral",2016,24784220000
"678","dac-eu-members-and-ec-total","north-of-sahara","bilateral",2016,4313180844.00931
"679","dac-eu-members-and-ec-total","south-of-sahara","bilateral",2016,17637659155.9907
"680","dac-eu-members-and-ec-total","north-central-america","bilateral",2016,4347447190.04656
"681","dac-eu-members-and-ec-total","south-america","bilateral",2016,2716182809.95344
"682","dac-eu-members-and-ec-total","far-east-asia","bilateral",2016,3341674544.18889
"683","dac-eu-members-and-ec-total","south-central-asia","bilateral",2016,6336356572.64454
"684","dac-eu-members-and-ec-total","europe","bilateral",2016,7828660000
"685","dac-eu-members-and-ec-total","middle-east","bilateral",2016,6608188883.16657
"686","dac-eu-members-and-ec-total","oceania","bilateral",2016,198730000
"687","all-donors-total","unspecified","bilateral",2016,43034970000
"688","all-donors-total","north-of-sahara","bilateral",2016,8372402622.72606
"689","all-donors-total","south-of-sahara","bilateral",2016,47721417377.2739
"690","all-donors-total","north-central-america","bilateral",2016,7933566748.30717
"691","all-donors-total","south-america","bilateral",2016,4831533251.69283
"692","all-donors-total","far-east-asia","bilateral",2016,11458229033.7852
"693","all-donors-total","south-central-asia","bilateral",2016,23825004556.7926
"694","all-donors-total","europe","bilateral",2016,10332750000
"695","all-donors-total","middle-east","bilateral",2016,21127476409.4222
"696","all-donors-total","oceania","bilateral",2016,1757300000
"697","non-dac-countries-total","unspecified","bilateral",2016,831340000
"698","non-dac-countries-total","north-of-sahara","bilateral",2016,2726567926.30659
"699","non-dac-countries-total","south-of-sahara","bilateral",2016,567552073.693413
"700","non-dac-countries-total","north-central-america","bilateral",2016,400053214.832083
"701","non-dac-countries-total","south-america","bilateral",2016,15216785.1679172
"702","non-dac-countries-total","far-east-asia","bilateral",2016,171969081.55916
"703","non-dac-countries-total","south-central-asia","bilateral",2016,736834605.533607
"704","non-dac-countries-total","europe","bilateral",2016,581130000
"705","non-dac-countries-total","middle-east","bilateral",2016,8020336312.90723
"706","non-dac-countries-total","oceania","bilateral",2016,17640000
"707","dac-eu-members-total","unspecified","bilateral",2016,23460400000
"708","dac-eu-members-total","north-of-sahara","bilateral",2016,2504660872.30493
"709","dac-eu-members-total","south-of-sahara","bilateral",2016,12624379127.6951
"710","dac-eu-members-total","north-central-america","bilateral",2016,3706658164.10694
"711","dac-eu-members-total","south-america","bilateral",2016,2185701835.89306
"712","dac-eu-members-total","far-east-asia","bilateral",2016,2892217350.31265
"713","dac-eu-members-total","south-central-asia","bilateral",2016,4579673784.88469
"714","dac-eu-members-total","europe","bilateral",2016,2341700000
"715","dac-eu-members-total","middle-east","bilateral",2016,5061978864.80265
"716","dac-eu-members-total","oceania","bilateral",2016,127380000
"717","world-bank-group","south-of-sahara","bilateral",2016,6459150000
"718","world-bank-group","north-central-america","bilateral",2016,153090000
"719","world-bank-group","south-america","bilateral",2016,72840000
"720","world-bank-group","far-east-asia","bilateral",2016,841220000
"721","world-bank-group","south-central-asia","bilateral",2016,4428850000
"722","world-bank-group","europe","bilateral",2016,110260000
"723","world-bank-group","middle-east","bilateral",2016,93370000
"724","world-bank-group","oceania","bilateral",2016,95280000
"725","international-monetary-fund-total","south-of-sahara","bilateral",2016,847220000
"726","international-monetary-fund-total","north-central-america","bilateral",2016,48250000
"727","international-monetary-fund-total","south-central-asia","bilateral",2016,32700000
"728","international-monetary-fund-total","europe","bilateral",2016,12090000
"729","international-monetary-fund-total","oceania","bilateral",2016,410000
"730","inter-american-development-bank-total","north-central-america","bilateral",2016,517310000
"731","inter-american-development-bank-total","south-america","bilateral",2016,459780000
"732","asian-development-bank-total","far-east-asia","bilateral",2016,712373397.641765
"733","asian-development-bank-total","south-central-asia","bilateral",2016,1924126602.35824
"734","asian-development-bank-total","oceania","bilateral",2016,107230000
"735","african-development-bank-total","north-of-sahara","bilateral",2016,6314152.77535347
"736","african-development-bank-total","south-of-sahara","bilateral",2016,2285885847.22465
"737","united-nations-total","unspecified","bilateral",2016,1339970000
"738","united-nations-total","north-of-sahara","bilateral",2016,70638767.1823744
"739","united-nations-total","south-of-sahara","bilateral",2016,1762411232.81763
"740","united-nations-total","north-central-america","bilateral",2016,130813602.284898
"741","united-nations-total","south-america","bilateral",2016,115926397.715102
"742","united-nations-total","far-east-asia","bilateral",2016,227313134.216306
"743","united-nations-total","south-central-asia","bilateral",2016,670262183.452109
"744","united-nations-total","europe","bilateral",2016,120120000
"745","united-nations-total","middle-east","bilateral",2016,922724682.331585
"746","united-nations-total","oceania","bilateral",2016,43890000
"747","regional-development-banks-total","north-of-sahara","bilateral",2016,16060444.6715692
"748","regional-development-banks-total","south-of-sahara","bilateral",2016,2448609555.32843
"749","regional-development-banks-total","north-central-america","bilateral",2016,544310000
"750","regional-development-banks-total","south-america","bilateral",2016,467420000
"751","regional-development-banks-total","far-east-asia","bilateral",2016,720512774.339595
"752","regional-development-banks-total","south-central-asia","bilateral",2016,1986377328.00263
"753","regional-development-banks-total","europe","bilateral",2016,103770000
"754","regional-development-banks-total","middle-east","bilateral",2016,99589897.6577761
"755","regional-development-banks-total","oceania","bilateral",2016,107700000
"756","world-bank-total","south-of-sahara","bilateral",2016,6459150000
"757","world-bank-total","north-central-america","bilateral",2016,153090000
"758","world-bank-total","south-america","bilateral",2016,72840000
"759","world-bank-total","far-east-asia","bilateral",2016,841220000
"760","world-bank-total","south-central-asia","bilateral",2016,4428850000
"761","world-bank-total","europe","bilateral",2016,110260000
"762","world-bank-total","middle-east","bilateral",2016,93370000
"763","world-bank-total","oceania","bilateral",2016,95280000
"764","other-multilateral-total","unspecified","bilateral",2016,272210000
"765","other-multilateral-total","north-of-sahara","bilateral",2016,409965292.736037
"766","other-multilateral-total","south-of-sahara","bilateral",2016,3987504707.26396
"767","other-multilateral-total","north-central-america","bilateral",2016,269514087.021678
"768","other-multilateral-total","south-america","bilateral",2016,149115912.978322
"769","other-multilateral-total","far-east-asia","bilateral",2016,466528038.636973
"770","other-multilateral-total","south-central-asia","bilateral",2016,1134089094.27095
"771","other-multilateral-total","europe","bilateral",2016,190620000
"772","other-multilateral-total","middle-east","bilateral",2016,138132867.092078
"773","other-multilateral-total","oceania","bilateral",2016,68220000
"774","private-donors-total","unspecified","bilateral",2016,1930140000
"775","private-donors-total","north-of-sahara","bilateral",2016,631779.169566226
"776","private-donors-total","south-of-sahara","bilateral",2016,989768220.830434
"777","private-donors-total","north-central-america","bilateral",2016,22306192.6308985
"778","private-donors-total","south-america","bilateral",2016,42073807.3691015
"779","private-donors-total","far-east-asia","bilateral",2016,49268529.2231485
"780","private-donors-total","south-central-asia","bilateral",2016,400067934.809049
"781","private-donors-total","europe","bilateral",2016,9460000
"782","private-donors-total","middle-east","bilateral",2016,20303535.9678026
"783","private-donors-total","oceania","bilateral",2016,1410000
"784","AE","europe","multilateral",2016,1025713.238
"785","AT","europe","multilateral",2016,102021382.6
"786","AU","europe","multilateral",2016,16142127.51
"787","AZ","europe","multilateral",2016,0
"788","BE","europe","multilateral",2016,170868592.3
"789","BG","europe","multilateral",2016,11915921.3
"790","CA","europe","multilateral",2016,23548074.87
"791","CH","europe","multilateral",2016,13813006.93
"792","CZ","europe","multilateral",2016,48558229.17
"793","DE","europe","multilateral",2016,848816648.3
"794","DK","europe","multilateral",2016,85771354.63
"795","EE","europe","multilateral",2016,6143018.565
"796","ES","europe","multilateral",2016,343698394.4
"797","EU","europe","multilateral",2016,6605280.378
"798","FI","europe","multilateral",2016,67291568.33
"799","FR","europe","multilateral",2016,758011430.6
"800","GB","europe","multilateral",2016,677245255.2
"801","GR","europe","multilateral",2016,56786879.44
"802","HR","europe","multilateral",2016,9865597.5
"803","HU","europe","multilateral",2016,34186210.19
"804","IE","europe","multilateral",2016,62721062.77
"805","IL","europe","multilateral",2016,1405900.775
"806","IS","europe","multilateral",2016,155166.1926
"807","IT","europe","multilateral",2016,536450769.4
"808","JP","europe","multilateral",2016,51745830.22
"809","KR","europe","multilateral",2016,9777055.454
"810","KW","europe","multilateral",2016,0
"811","KZ","europe","multilateral",2016,230288.8759
"812","LI","europe","multilateral",2016,137886.052
"813","LT","europe","multilateral",2016,11114653.04
"814","LU","europe","multilateral",2016,12037008.65
"815","LV","europe","multilateral",2016,6778630.52
"816","MT","europe","multilateral",2016,2639601.794
"817","NL","europe","multilateral",2016,184079982.8
"818","NO","europe","multilateral",2016,18686191.92
"819","NZ","europe","multilateral",2016,1684440.542
"820","PL","europe","multilateral",2016,119630081.1
"821","PT","europe","multilateral",2016,54839190.72
"822","RO","europe","multilateral",2016,41040029.2
"823","RU","europe","multilateral",2016,7510990.393
"824","SE","europe","multilateral",2016,107926648.4
"825","SI","europe","multilateral",2016,12497184.74
"826","SK","europe","multilateral",2016,20934823.94
"827","TH","europe","multilateral",2016,1664687.415
"828","TR","europe","multilateral",2016,3884042.027
"829","TW","europe","multilateral",2016,911834.9077
"830","US","europe","multilateral",2016,114708489.1
"831","all-donors-total","europe","multilateral",2016,4668041563
"832","dac-countries-total","europe","multilateral",2016,4554633081
"833","dac-eu-members-and-ec-total","europe","multilateral",2016,0
"834","dac-eu-members-total","europe","multilateral",2016,0
"835","g7-countries-total","europe","multilateral",2016,0
"836","multilateral-total","europe","multilateral",2016,0
"837","non-dac-countries-total","europe","multilateral",2016,106803201.7
"838","AE","far-east-asia","multilateral",2016,4190960.871
"839","AT","far-east-asia","multilateral",2016,32424489.14
"840","AU","far-east-asia","multilateral",2016,72085947.26
"841","AZ","far-east-asia","multilateral",2016,0
"842","BE","far-east-asia","multilateral",2016,34480714.37
"843","BG","far-east-asia","multilateral",2016,1321706.502
"844","CA","far-east-asia","multilateral",2016,79309951.69
"845","CH","far-east-asia","multilateral",2016,53460918.21
"846","CZ","far-east-asia","multilateral",2016,5243762.086
"847","DE","far-east-asia","multilateral",2016,232652871.9
"848","DK","far-east-asia","multilateral",2016,36821683.09
"849","EE","far-east-asia","multilateral",2016,686597.6822
"850","ES","far-east-asia","multilateral",2016,66443894.31
"851","EU","far-east-asia","multilateral",2016,13213679.83
"852","FI","far-east-asia","multilateral",2016,18683616.06
"853","FR","far-east-asia","multilateral",2016,184920151
"854","GB","far-east-asia","multilateral",2016,328935780.9
"855","GR","far-east-asia","multilateral",2016,5455250.964
"856","HR","far-east-asia","multilateral",2016,947636.8857
"857","HU","far-east-asia","multilateral",2016,3715091.091
"858","IE","far-east-asia","multilateral",2016,13518619.56
"859","IL","far-east-asia","multilateral",2016,8314690.63
"860","IS","far-east-asia","multilateral",2016,634390.085
"861","IT","far-east-asia","multilateral",2016,105508091.4
"862","JP","far-east-asia","multilateral",2016,232565543.6
"863","KR","far-east-asia","multilateral",2016,52584992.94
"864","KW","far-east-asia","multilateral",2016,0
"865","KZ","far-east-asia","multilateral",2016,463256.5094
"866","LI","far-east-asia","multilateral",2016,275817.2852
"867","LT","far-east-asia","multilateral",2016,1069264.358
"868","LU","far-east-asia","multilateral",2016,5326089.618
"869","LV","far-east-asia","multilateral",2016,728123.3212
"870","MT","far-east-asia","multilateral",2016,265035.9536
"871","NL","far-east-asia","multilateral",2016,90319713.26
"872","NO","far-east-asia","multilateral",2016,51750404.71
"873","NZ","far-east-asia","multilateral",2016,4745018.837
"874","PL","far-east-asia","multilateral",2016,16787098.42
"875","PT","far-east-asia","multilateral",2016,6928441.407
"876","RO","far-east-asia","multilateral",2016,4015049.113
"877","RU","far-east-asia","multilateral",2016,33714002.8
"878","SE","far-east-asia","multilateral",2016,74048671.58
"879","SI","far-east-asia","multilateral",2016,1701280.686
"880","SK","far-east-asia","multilateral",2016,2151198.04
"881","TH","far-east-asia","multilateral",2016,10558299.81
"882","TR","far-east-asia","multilateral",2016,22555707.61
"883","TW","far-east-asia","multilateral",2016,1823968.597
"884","US","far-east-asia","multilateral",2016,333673539.1
"885","all-donors-total","far-east-asia","multilateral",2016,2254056105
"886","dac-countries-total","far-east-asia","multilateral",2016,2146877215
"887","dac-eu-members-and-ec-total","far-east-asia","multilateral",2016,0
"888","dac-eu-members-total","far-east-asia","multilateral",2016,0
"889","g7-countries-total","far-east-asia","multilateral",2016,0
"890","multilateral-total","far-east-asia","multilateral",2016,0
"891","non-dac-countries-total","far-east-asia","multilateral",2016,93965209.81
"892","AE","middle-east","multilateral",2016,3433269.534
"893","AT","middle-east","multilateral",2016,37317579.53
"894","AU","middle-east","multilateral",2016,38906950.14
"895","AZ","middle-east","multilateral",2016,0
"896","BE","middle-east","multilateral",2016,71600370.11
"897","BG","middle-east","multilateral",2016,3523146.449
"898","CA","middle-east","multilateral",2016,59343934.94
"899","CH","middle-east","multilateral",2016,48211418.78
"900","CZ","middle-east","multilateral",2016,15804438.18
"901","DE","middle-east","multilateral",2016,331463145.7
"902","DK","middle-east","multilateral",2016,63691609.87
"903","EE","middle-east","multilateral",2016,2041921.257
"904","ES","middle-east","multilateral",2016,113910950.3
"905","EU","middle-east","multilateral",2016,5437136.391
"906","FI","middle-east","multilateral",2016,36315626.52
"907","FR","middle-east","multilateral",2016,272318353.1
"908","GB","middle-east","multilateral",2016,333962526.5
"909","GR","middle-east","multilateral",2016,18201637.59
"910","HR","middle-east","multilateral",2016,2879267.915
"911","HU","middle-east","multilateral",2016,10832014.93
"912","IE","middle-east","multilateral",2016,37323447.42
"913","IL","middle-east","multilateral",2016,3166316.337
"914","IS","middle-east","multilateral",2016,691418.1345
"915","IT","middle-east","multilateral",2016,182106116.3
"916","JP","middle-east","multilateral",2016,115799099
"917","KR","middle-east","multilateral",2016,26302053.35
"918","KW","middle-east","multilateral",2016,0
"919","KZ","middle-east","multilateral",2016,1725728.768
"920","LI","middle-east","multilateral",2016,101588.3002
"921","LT","middle-east","multilateral",2016,3357955.231
"922","LU","middle-east","multilateral",2016,10911536.69
"923","LV","middle-east","multilateral",2016,2141326.457
"924","MT","middle-east","multilateral",2016,826297.4813
"925","NL","middle-east","multilateral",2016,127621326.9
"926","NO","middle-east","multilateral",2016,74871535.76
"927","NZ","middle-east","multilateral",2016,8033969.117
"928","PL","middle-east","multilateral",2016,37700616.81
"929","PT","middle-east","multilateral",2016,17972233.64
"930","RO","middle-east","multilateral",2016,12519013.68
"931","RU","middle-east","multilateral",2016,29089807.49
"932","SE","middle-east","multilateral",2016,116740619.3
"933","SI","middle-east","multilateral",2016,4379585.299
"934","SK","middle-east","multilateral",2016,6994074.646
"935","TH","middle-east","multilateral",2016,2498500.191
"936","TR","middle-east","multilateral",2016,8903879.63
"937","TW","middle-east","multilateral",2016,671799.3369
"938","US","middle-east","multilateral",2016,222988449.3
"939","all-donors-total","middle-east","multilateral",2016,2525231205
"940","dac-countries-total","middle-east","multilateral",2016,2442316638
"941","dac-eu-members-and-ec-total","middle-east","multilateral",2016,0
"942","dac-eu-members-total","middle-east","multilateral",2016,0
"943","g7-countries-total","middle-east","multilateral",2016,0
"944","multilateral-total","middle-east","multilateral",2016,0
"945","non-dac-countries-total","middle-east","multilateral",2016,77477430.69
"946","AE","north-central-america","multilateral",2016,2946011.416
"947","AT","north-central-america","multilateral",2016,22749545.17
"948","AU","north-central-america","multilateral",2016,43408239.47
"949","AZ","north-central-america","multilateral",2016,0
"950","BE","north-central-america","multilateral",2016,30965500.63
"951","BG","north-central-america","multilateral",2016,1632871.817
"952","CA","north-central-america","multilateral",2016,39436924.32
"953","CH","north-central-america","multilateral",2016,24635523.38
"954","CZ","north-central-america","multilateral",2016,6182350.186
"955","DE","north-central-america","multilateral",2016,184925012.4
"956","DK","north-central-america","multilateral",2016,24035013.64
"957","EE","north-central-america","multilateral",2016,775753.1553
"958","ES","north-central-america","multilateral",2016,55584403.75
"959","EU","north-central-america","multilateral",2016,9364067.751
"960","FI","north-central-america","multilateral",2016,14209958.64
"961","FR","north-central-america","multilateral",2016,155487914.4
"962","GB","north-central-america","multilateral",2016,204517231.9
"963","GR","north-central-america","multilateral",2016,7033415.278
"964","HR","north-central-america","multilateral",2016,1239988.395
"965","HU","north-central-america","multilateral",2016,4453799.028
"966","IE","north-central-america","multilateral",2016,10947958.16
"967","IL","north-central-america","multilateral",2016,6129538.04
"968","IS","north-central-america","multilateral",2016,250696.7819
"969","IT","north-central-america","multilateral",2016,96135863.57
"970","JP","north-central-america","multilateral",2016,100053484.7
"971","KR","north-central-america","multilateral",2016,32602360.6
"972","KW","north-central-america","multilateral",2016,0
"973","KZ","north-central-america","multilateral",2016,229736.8788
"974","LI","north-central-america","multilateral",2016,196226.2419
"975","LT","north-central-america","multilateral",2016,1358487.896
"976","LU","north-central-america","multilateral",2016,3303975.653
"977","LV","north-central-america","multilateral",2016,850408.0148
"978","MT","north-central-america","multilateral",2016,336236.0778
"979","NL","north-central-america","multilateral",2016,48428861.11
"980","NO","north-central-america","multilateral",2016,28738887.53
"981","NZ","north-central-america","multilateral",2016,2504404.443
"982","PL","north-central-america","multilateral",2016,18746345.73
"983","PT","north-central-america","multilateral",2016,7945320.726
"984","RO","north-central-america","multilateral",2016,5188733.411
"985","RU","north-central-america","multilateral",2016,21672450.86
"986","SE","north-central-america","multilateral",2016,40949652.12
"987","SI","north-central-america","multilateral",2016,1729420.45
"988","SK","north-central-america","multilateral",2016,2669046.877
"989","TH","north-central-america","multilateral",2016,7871266.754
"990","TR","north-central-america","multilateral",2016,16392509.09
"991","TW","north-central-america","multilateral",2016,1297636.234
"992","US","north-central-america","multilateral",2016,180873775.9
"993","all-donors-total","north-central-america","multilateral",2016,1472373711
"994","dac-countries-total","north-central-america","multilateral",2016,1393504887
"995","dac-eu-members-and-ec-total","north-central-america","multilateral",2016,0
"996","dac-eu-members-total","north-central-america","multilateral",2016,0
"997","g7-countries-total","north-central-america","multilateral",2016,0
"998","multilateral-total","north-central-america","multilateral",2016,0
"999","non-dac-countries-total","north-central-america","multilateral",2016,69504756.98
"1000","AE","north-of-sahara","multilateral",2016,809822.5898
"1001","AT","north-of-sahara","multilateral",2016,34428881.92
"1002","AU","north-of-sahara","multilateral",2016,12933628.52
"1003","AZ","north-of-sahara","multilateral",2016,0
"1004","BE","north-of-sahara","multilateral",2016,60754027.91
"1005","BG","north-of-sahara","multilateral",2016,3994511.509
"1006","CA","north-of-sahara","multilateral",2016,28339630.92
"1007","CH","north-of-sahara","multilateral",2016,10687794.03
"1008","CZ","north-of-sahara","multilateral",2016,16379470.62
"1009","DE","north-of-sahara","multilateral",2016,309837064.2
"1010","DK","north-of-sahara","multilateral",2016,30642448.16
"1011","EE","north-of-sahara","multilateral",2016,2058509.421
"1012","ES","north-of-sahara","multilateral",2016,114524014.2
"1013","EU","north-of-sahara","multilateral",2016,14491289.89
"1014","FI","north-of-sahara","multilateral",2016,23024583.1
"1015","FR","north-of-sahara","multilateral",2016,281037759.8
"1016","GB","north-of-sahara","multilateral",2016,299328994.5
"1017","GR","north-of-sahara","multilateral",2016,19146850.58
"1018","HR","north-of-sahara","multilateral",2016,3387835.338
"1019","HU","north-of-sahara","multilateral",2016,11806802.56
"1020","IE","north-of-sahara","multilateral",2016,22367177.35
"1021","IL","north-of-sahara","multilateral",2016,379714.0178
"1022","IS","north-of-sahara","multilateral",2016,87236.22066
"1023","IT","north-of-sahara","multilateral",2016,183742690.2
"1024","JP","north-of-sahara","multilateral",2016,40795860.71
"1025","KR","north-of-sahara","multilateral",2016,4058461.587
"1026","KW","north-of-sahara","multilateral",2016,0
"1027","KZ","north-of-sahara","multilateral",2016,173631.2618
"1028","LI","north-of-sahara","multilateral",2016,305078.9491
"1029","LT","north-of-sahara","multilateral",2016,3728120.605
"1030","LU","north-of-sahara","multilateral",2016,4447311.953
"1031","LV","north-of-sahara","multilateral",2016,2281109.964
"1032","MT","north-of-sahara","multilateral",2016,905096.3673
"1033","NL","north-of-sahara","multilateral",2016,68277475.42
"1034","NO","north-of-sahara","multilateral",2016,21875976.69
"1035","NZ","north-of-sahara","multilateral",2016,1658578.984
"1036","PL","north-of-sahara","multilateral",2016,39865137.32
"1037","PT","north-of-sahara","multilateral",2016,18328680.31
"1038","RO","north-of-sahara","multilateral",2016,13757746.52
"1039","RU","north-of-sahara","multilateral",2016,3892771.919
"1040","SE","north-of-sahara","multilateral",2016,45984142.04
"1041","SI","north-of-sahara","multilateral",2016,4261059.785
